ID,Pred
2014_1272_1387,0.9672064798274824
2014_1272_1390,0.17337914020452777
2014_1272_1393,0.9975575134163152
2014_1272_1397,0.5880533519957566
2014_1272_1400,0.38592861503072695
2014_1272_1409,0.20668369065113107
2014_1272_1411,0.005415528945302315
2014_1272_1417,0.9914438907054431
2014_1272_1418,0.041442779275964854
2014_1272_1433,0.9856964097387227
2014_1272_1437,0.9993297933387294
2014_1272_1438,0.9993417054670195
2014_1272_1444,0.30389286089240924
2014_1272_1451,0.013861187637941511
2014_1272_1454,0.005985120508225863
2014_1272_1455,0.9999980952560225
2014_1272_1458,0.9908134181626727
2014_1272_1459,0.0074343374455633805
2014_1272_1462,0.15445849533064082
2014_1273_1276,0.807015086628455
2014_1273_1277,0.9221391689500844
2014_1273_1291,1.0086812937904425e-05
2014_1273_1295,0.3062286273213943
2014_1273_1300,0.989200712654324
2014_1273_1301,0.003640518378717313
2014_1273_1304,0.0016514274784205961
2014_1273_1307,0.9255016323420138
2014_1273_1308,0.7710468250703857
2014_1273_1314,0.21429968578306186
2014_1273_1326,0.834777180117961
2014_1273_1328,0.10093866650537368
2014_1273_1329,0.20383716658110332
2014_1273_1332,0.2168092824834598
2014_1273_1338,0.8823562409279492
2014_1273_1344,0.043573787809474046
2014_1273_1361,0.9870032206319815
2014_1273_1372,0.9988221745049243
2014_1273_1386,0.14178164079188674
2014_1273_1387,0.7223799010940019
2014_1273_1390,0.01816816986557443
2014_1273_1393,0.9729963866782619
2014_1273_1397,0.11185221375740372
2014_1273_1400,0.052533412629793046
2014_1273_1409,0.022468504863809656
2014_1273_1411,0.0004801470024578899
2014_1273_1417,0.9108967125773295
2014_1273_1418,0.003799802665304119
2014_1273_1433,0.8587509524371136
2014_1273_1437,0.9924555535361964
2014_1273_1438,0.992588740995861
2014_1273_1444,0.03708645280907762
2014_1273_1451,0.001238533502314749
2014_1273_1454,0.0005309247420264035
2014_1273_1455,0.9999784104062593
2014_1273_1458,0.9049002872723051
2014_1273_1459,0.0006603584327457056
2014_1273_1462,0.015860508920716446
2014_1276_1277,0.7390511589472107
2014_1276_1291,2.4121204752816186e-06
2014_1276_1295,0.09547540071709543
2014_1276_1300,0.95634023355104
2014_1276_1301,0.0008729905942139518
2014_1276_1304,0.0003954096302736907
2014_1276_1307,0.748161020794965
2014_1276_1308,0.4460857306444214
2014_1276_1314,0.061230164887322434
2014_1276_1326,0.54714441008581
2014_1276_1328,0.026145914035505778
2014_1276_1329,0.05769205664774823
2014_1276_1332,0.062088865928197026
2014_1276_1338,0.6420342727364813
2014_1276_1344,0.01077729118593791
2014_1276_1361,0.9478089212403495
2014_1276_1372,0.995093014691594
2014_1276_1386,0.038004660770406144
2014_1276_1387,0.38356759288600656
2014_1276_1390,0.004405530830719113
2014_1276_1393,0.8960120947652749
2014_1276_1397,0.02923578767238351
2014_1276_1400,0.013085577725974436
2014_1276_1409,0.005466439591792183
2014_1276_1411,0.00011486153235960621
2014_1276_1417,0.7096949397150111
2014_1276_1418,0.0009112974667023945
2014_1276_1433,0.5924792393801452
2014_1276_1437,0.9691905606598685
2014_1276_1438,0.9697219313834488
2014_1276_1444,0.00912615956744475
2014_1276_1451,0.0002964550875248283
2014_1276_1454,0.00012701357324137422
2014_1276_1455,0.9999097238679755
2014_1276_1458,0.6946964455809546
2014_1276_1459,0.0001579936698644065
2014_1276_1462,0.0038391195597759155
2014_1277_1291,8.516880084323339e-07
2014_1277_1295,0.03593026468759278
2014_1277_1300,0.8855067233579123
2014_1277_1301,0.000308415191004986
2014_1277_1304,0.00013964944274288954
2014_1277_1307,0.5119441068988833
2014_1277_1308,0.22139738850272994
2014_1277_1314,0.02251121549720397
2014_1277_1326,0.29903374728366494
2014_1277_1328,0.009390597873838401
2014_1277_1329,0.021160003520211537
2014_1277_1332,0.022840127285215717
2014_1277_1338,0.38773612159610893
2014_1277_1344,0.0038320306357024227
2014_1277_1361,0.8650868366348302
2014_1277_1372,0.9862264194599805
2014_1277_1386,0.013757154598486237
2014_1277_1387,0.18012872503384939
2014_1277_1390,0.0015599784903690913
2014_1277_1393,0.7526203138486671
2014_1277_1397,0.010521754194131858
2014_1277_1400,0.004659784335620772
2014_1277_1409,0.0019369746490519842
2014_1277_1411,4.055904655046244e-05
2014_1277_1417,0.46328125338256293
2014_1277_1418,0.00032195644854855077
2014_1277_1433,0.33920952192760884
2014_1277_1437,0.9174048071802257
2014_1277_1438,0.9187544561878689
2014_1277_1444,0.003241458907942714
2014_1277_1451,0.0001046943065717519
2014_1277_1454,4.4850437088238466e-05
2014_1277_1455,0.9997443650341553
2014_1277_1458,0.4454988157849915
2014_1277_1459,5.579110168846729e-05
2014_1277_1462,0.001358915471805271
2014_1291_1295,0.9999771482733115
2014_1291_1300,0.9999998898792942
2014_1291_1301,0.9972469512280617
2014_1291_1304,0.9939390485467161
2014_1291_1307,0.9999991880532026
2014_1291_1308,0.9999970048196755
2014_1291_1314,0.9999630190818471
2014_1291_1326,0.9999980035568293
2014_1291_1328,0.9999101638569863
2014_1291_1329,0.9999606033064898
2014_1291_1332,0.9999635638741976
2014_1291_1338,0.9999986551225707
2014_1291_1344,0.999778645492521
2014_1291_1361,0.9999998671763298
2014_1291_1372,0.9999999881053648
2014_1291_1386,0.9999389466294701
2014_1291_1387,0.999996123480929
2014_1291_1390,0.9994551868145536
2014_1291_1393,0.9999997200574662
2014_1291_1397,0.9999199125937567
2014_1291_1400,0.9998181104927242
2014_1291_1409,0.9995613436758188
2014_1291_1411,0.9794339580160276
2014_1291_1417,0.999999013305921
2014_1291_1418,0.9973624727128211
2014_1291_1433,0.9999983408871247
2014_1291_1437,0.999999923321318
2014_1291_1438,0.9999999246850882
2014_1291_1444,0.9997381716718573
2014_1291_1451,0.9919314768507224
2014_1291_1454,0.9813651717150422
2014_1291_1455,0.9999999997822229
2014_1291_1458,0.9999989399255276
2014_1291_1459,0.9849646893234337
2014_1291_1462,0.9993745016575646
2014_1295_1300,0.99520429631606
2014_1295_1301,0.008209893417629089
2014_1295_1304,0.0037335621307057875
2014_1295_1307,0.9656887788187071
2014_1295_1308,0.8841204557309822
2014_1295_1314,0.3819240624501518
2014_1295_1326,0.9196558565657872
2014_1295_1328,0.2027769800744892
2014_1295_1329,0.36710147788909364
2014_1295_1332,0.3854336868541394
2014_1295_1338,0.9444198807149222
2014_1295_1344,0.09355868592681679
2014_1295_1361,0.9942213064344475
2014_1295_1372,0.9994797690264551
2014_1295_1386,0.2723444917052029
2014_1295_1387,0.8549678009099063
2014_1295_1390,0.040235493885555695
2014_1295_1393,0.9878981367296585
2014_1295_1397,0.2219827192546418
2014_1295_1400,0.11159695082316587
2014_1295_1409,0.04949576582627871
2014_1295_1411,0.0010871287566123992
2014_1295_1417,0.9586099503012397
2014_1295_1418,0.008567383341120137
2014_1295_1433,0.9323123907326406
2014_1295_1437,0.9966558100285378
2014_1295_1438,0.9967150928117331
2014_1295_1444,0.08025396555200343
2014_1295_1451,0.00280154855119363
2014_1295_1454,0.0012020203942500936
2014_1295_1455,0.9999904703021665
2014_1295_1458,0.9556682320688327
2014_1295_1459,0.0014948152321049236
2014_1295_1462,0.03522547546375628
2014_1300_1301,3.9887839391807844e-05
2014_1300_1304,1.8058435761557523e-05
2014_1300_1307,0.11942795411996684
2014_1300_1308,0.035462068182020336
2014_1300_1314,0.002968820998891707
2014_1300_1326,0.052274942958712406
2014_1300_1328,0.0012241846416166879
2014_1300_1329,0.002787275845871027
2014_1300_1332,0.003013078648211918
2014_1300_1338,0.07568434286120745
2014_1300_1344,0.0004971283795367272
2014_1300_1361,0.45327537435323756
2014_1300_1372,0.9025152548486389
2014_1300_1386,0.0018003224138923059
2014_1300_1387,0.027622335135580184
2014_1300_1390,0.0002019747200992081
2014_1300_1393,0.28231496669607126
2014_1300_1397,0.0013730087739602648
2014_1300_1400,0.00060495012471939
2014_1300_1409,0.0002508679129591691
2014_1300_1411,5.244344173420194e-06
2014_1300_1417,0.10040037585984503
2014_1300_1418,4.1639643383695664e-05
2014_1300_1433,0.06224194735275053
2014_1300_1437,0.589513207436387
2014_1300_1438,0.593848731802736
2014_1300_1444,0.0004202968109996667
2014_1300_1451,1.3537883327973237e-05
2014_1300_1454,5.799248930407512e-06
2014_1300_1455,0.9980262817426216
2014_1300_1458,0.09410447995244443
2014_1300_1459,7.213966910354793e-06
2014_1300_1462,0.0001759116981497018
2014_1301_1304,0.31163632271570985
2014_1301_1307,0.9997059717666403
2014_1301_1308,0.99891621743215
2014_1301_1314,0.986780857361663
2014_1301_1326,0.99927734222085
2014_1301_1328,0.9684811678408854
2014_1301_1329,0.9859294349282458
2014_1301_1332,0.9869730681352221
2014_1301_1338,0.9995130766605604
2014_1301_1344,0.9257546532717611
2014_1301_1361,0.999951889102121
2014_1301_1372,0.9999956913810781
2014_1301_1386,0.978361637197593
2014_1301_1387,0.9985977578500952
2014_1301_1390,0.835102874674516
2014_1301_1393,0.9998986056405423
2014_1301_1397,0.9718053240242048
2014_1301_1400,0.9381756409955707
2014_1301_1409,0.862838212652778
2014_1301_1411,0.11619609502902557
2014_1301_1417,0.9996427135239656
2014_1301_1418,0.5107440726765162
2014_1301_1433,0.9993993734173708
2014_1301_1437,0.999972225168533
2014_1301_1438,0.9999727191449252
2014_1301_1444,0.913352214706715
2014_1301_1451,0.2533913639712244
2014_1301_1454,0.12693030845304035
2014_1301_1455,0.999999921113808
2014_1301_1458,0.9996161523162932
2014_1301_1459,0.1531526648479165
2014_1301_1462,0.8151830281549323
2014_1304_1307,0.9998668659755281
2014_1304_1308,0.9995090582490855
2014_1304_1314,0.9939718121576057
2014_1304_1326,0.9996727085854233
2014_1304_1328,0.9854803205401096
2014_1304_1329,0.9935805338076176
2014_1304_1332,0.9940600934234594
2014_1304_1338,0.9997795010757962
2014_1304_1344,0.9649639949203266
2014_1304_1361,0.9999782186380102
2014_1304_1372,0.9999980493954005
2014_1304_1386,0.9900864718292961
2014_1304_1387,0.9993646887198908
2014_1304_1390,0.9179424240693259
2014_1304_1393,0.9999540941501783
2014_1304_1397,0.9870356482018197
2014_1304_1400,0.9710306634295185
2014_1304_1409,0.9328644654834014
2014_1304_1411,0.2250500589650415
2014_1304_1417,0.9998382174630351
2014_1304_1418,0.6975088765306189
2014_1304_1433,0.9997279946378623
2014_1304_1437,0.9999874255739989
2014_1304_1438,0.9999876492139637
2014_1304_1444,0.9588199947206304
2014_1304_1451,0.4284628259154084
2014_1304_1454,0.2430745098429314
2014_1304_1455,0.9999999642866041
2014_1304_1458,0.9998261877816768
2014_1304_1459,0.28544618333075666
2014_1304_1462,0.9069142733114631
2014_1307_1308,0.21326983878405079
2014_1307_1314,0.021483368437418198
2014_1307_1326,0.2891144424923305
2014_1307_1328,0.008956340329932881
2014_1307_1329,0.020192577416582903
2014_1307_1332,0.021797597225752485
2014_1307_1338,0.37645465282305157
2014_1307_1344,0.003653874596211904
2014_1307_1361,0.8594117830378233
2014_1307_1372,0.9855619957232385
2014_1307_1386,0.013123645725670891
2014_1307_1387,0.17317919054911615
2014_1307_1390,0.0014872953729791782
2014_1307_1393,0.7436164819210149
2014_1307_1397,0.010035717544792674
2014_1307_1400,0.00444331661198243
2014_1307_1409,0.0018467588710199382
2014_1307_1411,3.86665622517144e-05
2014_1307_1417,0.4514223598616233
2014_1307_1418,0.00030693799737368746
2014_1307_1433,0.3285822400387666
2014_1307_1437,0.9137109683033741
2014_1307_1438,0.9151153917305666
2014_1307_1444,0.003090674123325467
2014_1307_1451,9.980957102370238e-05
2014_1307_1454,4.275772515504097e-05
2014_1307_1455,0.9997318561628129
2014_1307_1458,0.4337272687146259
2014_1307_1459,5.3187927806065826e-05
2014_1307_1462,0.0012955882038129215
2014_1308_1314,0.07492192098334129
2014_1308_1326,0.6000415486634868
2014_1308_1328,0.03226204727178709
2014_1308_1329,0.0706521948901573
2014_1308_1332,0.07595710106488504
2014_1308_1338,0.6901248794228938
2014_1308_1344,0.013347622569098105
2014_1308_1361,0.9575373594491343
2014_1308_1372,0.996044461703318
2014_1308_1386,0.04676162774758052
2014_1308_1387,0.43587162689479203
2014_1308_1390,0.0054646231444639695
2014_1308_1393,0.9145247806117877
2014_1308_1397,0.03604795899243982
2014_1308_1400,0.016197410124832202
2014_1308_1409,0.006778838475882504
2014_1308_1411,0.00014262207791404424
2014_1308_1417,0.7522039858764321
2014_1308_1418,0.0011313284757184358
2014_1308_1433,0.6435309502332407
2014_1308_1437,0.9750384163406722
2014_1308_1438,0.9754714815763063
2014_1308_1444,0.01130720525143424
2014_1308_1451,0.00036808828792459365
2014_1308_1454,0.0001577106465277574
2014_1308_1455,0.9999272963250366
2014_1308_1458,0.7385927570411122
2014_1308_1459,0.00019617664945854293
2014_1308_1462,0.00476269764195052
2014_1314_1326,0.9487811159920636
2014_1314_1328,0.29159745911534046
2014_1314_1329,0.4841847081800074
2014_1314_1332,0.5037103882407603
2014_1314_1338,0.9649105466583511
2014_1314_1344,0.14312816245615292
2014_1314_1361,0.9964213040740698
2014_1314_1372,0.9996784727891151
2014_1314_1386,0.3772186616200967
2014_1314_1387,0.9051236870620579
2014_1314_1390,0.06353335227650582
2014_1314_1393,0.9924872281968031
2014_1314_1397,0.31588243135889466
2014_1314_1400,0.16894225735102641
2014_1314_1409,0.07772145180666902
2014_1314_1411,0.0017581420290143652
2014_1314_1417,0.9740131272038397
2014_1314_1418,0.013791720462747268
2014_1314_1433,0.9570637812054263
2014_1314_1437,0.9979309003696933
2014_1314_1438,0.99796762559474
2014_1314_1444,0.12373656900813731
2014_1314_1451,0.004525966122617842
2014_1314_1454,0.0019438107428738835
2014_1314_1455,0.9999941113477675
2014_1314_1458,0.9721343370368466
2014_1314_1459,0.002416857788635864
2014_1314_1462,0.055790979544349535
2014_1326_1328,0.02173816127687386
2014_1326_1329,0.04822954284238625
2014_1326_1332,0.05194495172858325
2014_1326_1338,0.5975013816555307
2014_1326_1344,0.008936649226711165
2014_1326_1361,0.9376201053763605
2014_1326_1372,0.9940773847865825
2014_1326_1386,0.03166272565346004
2014_1326_1387,0.3399375952980044
2014_1326_1390,0.0036491006530385756
2014_1326_1393,0.8770234245677684
2014_1326_1397,0.024320143677691603
2014_1326_1400,0.010855031992942826
2014_1326_1409,0.004528679837592465
2014_1326_1411,9.506944494542284e-05
2014_1326_1417,0.6692430333138161
2014_1326_1418,0.0007543729846250423
2014_1326_1433,0.5461394736082257
2014_1326_1437,0.9630130077007603
2014_1326_1438,0.963646926406567
2014_1326_1444,0.00756535596461849
2014_1326_1451,0.0002453798244545234
2014_1326_1454,0.00010512775642254465
2014_1326_1455,0.9998909295703341
2014_1326_1458,0.6531759458445274
2014_1326_1459,0.00013077034441849752
2014_1326_1462,0.0031796316692848494
2014_1328_1329,0.6951601947103913
2014_1328_1332,0.7114588782354301
2014_1328_1338,0.9852517530559307
2014_1328_1344,0.2886582100598417
2014_1328_1361,0.9985238045827647
2014_1328_1372,0.9998676257430189
2014_1328_1386,0.5953839094594183
2014_1328_1387,0.9586373961523674
2014_1328_1390,0.14149711356901584
2014_1328_1393,0.9968938115086222
2014_1328_1397,0.5286880788656881
2014_1328_1400,0.3305930271172221
2014_1328_1409,0.16993643817910878
2014_1328_1411,0.004260497165065314
2014_1328_1417,0.9891370120248838
2014_1328_1418,0.03285765498241822
2014_1328_1433,0.9818682481971706
2014_1328_1437,0.9991472650328188
2014_1328_1438,0.9991624186660765
2014_1328_1444,0.2554270996117144
2014_1328_1451,0.010924639386359843
2014_1328_1454,0.004709180624408446
2014_1328_1455,0.9999975760645681
2014_1328_1458,0.9883385523091172
2014_1328_1459,0.00585126441578043
2014_1328_1462,0.1255273693177368
2014_1329_1332,0.5195210920470815
2014_1329_1338,0.9669912587188837
2014_1329_1344,0.15106586933586905
2014_1329_1361,0.9966400177571462
2014_1329_1372,0.9996981833721136
2014_1329_1386,0.3921966075016731
2014_1329_1387,0.9104204757749056
2014_1329_1390,0.06740406780963092
2014_1329_1393,0.9929446723503479
2014_1329_1397,0.3297143167837847
2014_1329_1400,0.17801416444735912
2014_1329_1409,0.08238052458221881
2014_1329_1411,0.0018727819352066788
2014_1329_1417,0.9755677473393265
2014_1329_1418,0.014679473044386725
2014_1329_1433,0.9595902996805775
2014_1329_1437,0.9980575342207618
2014_1329_1438,0.998092016071524
2014_1329_1444,0.13076295917079608
2014_1329_1451,0.004820210934234955
2014_1329_1454,0.0020705320933422527
2014_1329_1455,0.9999944724468128
2014_1329_1458,0.9737983290555361
2014_1329_1459,0.0025743385846944194
2014_1329_1462,0.059219826571964215
2014_1332_1338,0.964404546421197
2014_1332_1344,0.1413175445089808
2014_1332_1361,0.9963679878439805
2014_1332_1372,0.9996736667106796
2014_1332_1386,0.37373835006539624
2014_1332_1387,0.9038414600351474
2014_1332_1390,0.06265600828390516
2014_1332_1393,0.9923757496729111
2014_1332_1397,0.31268389621160764
2014_1332_1400,0.16686867689278334
2014_1332_1409,0.07666422125527596
2014_1332_1411,0.001732285506393238
2014_1332_1417,0.9736348022578718
2014_1332_1418,0.013591298885163836
2014_1332_1433,0.9564497353341492
2014_1332_1437,0.9979000270516802
2014_1332_1438,0.9979372991261561
2014_1332_1444,0.1221362951936823
2014_1332_1451,0.004459585804468147
2014_1332_1454,0.0019152288792409176
2014_1332_1455,0.9999940232980069
2014_1332_1458,0.9717294539683787
2014_1332_1459,0.0023813368202188698
2014_1332_1462,0.05501427048193721
2014_1338_1344,0.006037660580618775
2014_1338_1361,0.9101147541403858
2014_1338_1372,0.9912331480712716
2014_1338_1386,0.021551868392138573
2014_1338_1387,0.25756995808899524
2014_1338_1390,0.0024610975985581715
2014_1338_1393,0.8277087314401723
2014_1338_1397,0.016514006323021187
2014_1338_1400,0.00733834084043949
2014_1338_1409,0.0030551986182603755
2014_1338_1411,6.40442144617026e-05
2014_1338_1417,0.5768116546633124
2014_1338_1418,0.0005082981549855946
2014_1338_1433,0.44769691038559506
2014_1338_1437,0.9460601019422934
2014_1338_1438,0.9469685755156592
2014_1338_1444,0.005108912457567901
2014_1338_1451,0.0001653099909567521
2014_1338_1454,7.08203007228449e-05
2014_1338_1455,0.9998380956170851
2014_1338_1458,0.5592118424777782
2014_1338_1459,8.80954083012818e-05
2014_1338_1462,0.0021441402628030785
2014_1344_1361,0.9994004428745416
2014_1344_1372,0.9999462790976931
2014_1344_1386,0.7838385378465911
2014_1344_1387,0.9827923769318544
2014_1344_1390,0.2888448266230159
2014_1344_1393,0.998737196629424
2014_1344_1397,0.7343465021038226
2014_1344_1400,0.5489441583360644
2014_1344_1409,0.3353316570555947
2014_1344_1411,0.010434068363133354
2014_1344_1417,0.9955632261393478
2014_1344_1418,0.07725428907170147
2014_1344_1433,0.9925621084351728
2014_1344_1437,0.999653789857981
2014_1344_1438,0.9996599452920921
2014_1344_1444,0.4581074334089009
2014_1344_1451,0.02649775517806956
2014_1344_1454,0.011525380490393724
2014_1344_1455,0.9999990163801743
2014_1344_1458,0.9952348354485984
2014_1344_1459,0.014296802694210126
2014_1344_1462,0.2613067974830697
2014_1361_1372,0.917808364846334
2014_1361_1386,0.0021706791006489193
2014_1361_1387,0.03312841904895916
2014_1361_1390,0.0002436045701228457
2014_1361_1393,0.3217890746468485
2014_1361_1397,0.00165560563697236
2014_1361_1400,0.0007295783020237437
2014_1361_1409,0.00030257229260687176
2014_1361_1411,6.325534319323105e-06
2014_1361_1417,0.11864355668458623
2014_1361_1418,5.0223823652356805e-05
2014_1361_1433,0.07412287001790738
2014_1361_1437,0.6339960883833573
2014_1361_1438,0.6381501719345009
2014_1361_1444,0.0005069031207872376
2014_1361_1451,1.6328867128159827e-05
2014_1361_1454,6.994839149742191e-06
2014_1361_1455,0.9983630885141482
2014_1361_1458,0.11134526349636703
2014_1361_1459,8.701217012325216e-06
2014_1361_1462,0.00021217073026748903
2014_1372_1386,0.00019477372260899619
2014_1372_1387,0.003058982406360999
2014_1372_1390,2.182013146315144e-05
2014_1372_1393,0.04075776890374961
2014_1372_1397,0.00014848672191849523
2014_1372_1400,6.537866993673315e-05
2014_1372_1409,2.7103439590448096e-05
2014_1372_1411,5.664679149064135e-07
2014_1372_1417,0.011911433927841358
2014_1372_1418,4.497852726786142e-06
2014_1372_1433,0.007118229820050163
2014_1372_1437,0.134291394817435
2014_1372_1438,0.13639142438338456
2014_1372_1444,4.541518009453667e-05
2014_1372_1451,1.4623054894130682e-06
2014_1372_1454,6.26406270644803e-07
2014_1372_1455,0.9820203363501927
2014_1372_1458,0.0110960498132364
2014_1372_1459,7.792181135070703e-07
2014_1372_1462,1.9003997771420913e-05
2014_1386_1387,0.9403000564739895
2014_1386_1390,0.10072648309073624
2014_1386_1393,0.9954359940606267
2014_1386_1397,0.4325660638178336
2014_1386_1400,0.2512847713104526
2014_1386_1409,0.12213717378641623
2014_1386_1411,0.0028993429700322907
2014_1386_1417,0.9840967964276139
2014_1386_1418,0.022567273288157604
2014_1386_1433,0.9735456660506414
2014_1386_1437,0.9987457230107564
2014_1386_1438,0.9987680034980755
2014_1386_1444,0.18905818595008106
2014_1386_1451,0.00745033872871774
2014_1386_1454,0.0032051413372549287
2014_1386_1455,0.9999964332349291
2014_1386_1458,0.9829342586755834
2014_1386_1459,0.003983921337099127
2014_1386_1462,0.08888182470008729
2014_1387_1390,0.007061253008979088
2014_1387_1393,0.9326490588160157
2014_1387_1397,0.04616550706878417
2014_1387_1400,0.020864112674982744
2014_1387_1409,0.00875606942535231
2014_1387_1411,0.00018458137096406585
2014_1387_1417,0.7971111291275108
2014_1387_1418,0.0014637385153900575
2014_1387_1433,0.7002852894069315
2014_1387_1437,0.980603449949146
2014_1387_1438,0.9809418530748814
2014_1387_1444,0.014585859636651035
2014_1387_1451,0.00047634794506113553
2014_1387_1454,0.00020410807735428464
2014_1387_1455,0.9999438248541066
2014_1387_1458,0.785262420649445
2014_1387_1459,0.00025388765079317825
2014_1387_1462,0.006155511303577095
2014_1390_1393,0.9994867112308382
2014_1390_1397,0.8718916965138632
2014_1390_1400,0.7497738631421369
2014_1390_1409,0.5539968278270488
2014_1390_1411,0.025303359268074803
2014_1390_1417,0.9981931867008502
2014_1390_1418,0.1709016924514852
2014_1390_1433,0.9969656019180974
2014_1390_1437,0.9998593533756697
2014_1390_1438,0.9998618545036971
2014_1390_1444,0.6754713626349836
2014_1390_1451,0.06280603529611285
2014_1390_1454,0.027906011971086095
2014_1390_1455,0.9999996004899052
2014_1390_1458,0.998059074743498
2014_1390_1459,0.034478968642271644
2014_1390_1462,0.4655082491681698
2014_1393_1397,0.003483009801810894
2014_1393_1400,0.001536436352900394
2014_1393_1409,0.000637495478130576
2014_1393_1411,1.3331765005406975e-05
2014_1393_1417,0.22101238171397247
2014_1393_1418,0.00010584713102388635
2014_1393_1433,0.14437039627026044
2014_1393_1437,0.7849856716724305
2014_1393_1438,0.7879990921051804
2014_1393_1444,0.0010677625171279057
2014_1393_1451,3.4414516843716404e-05
2014_1393_1454,1.4742388224523095e-05
2014_1393_1455,0.9992226699045273
2014_1393_1458,0.20890955451809007
2014_1393_1459,1.833873146060976e-05
2014_1393_1462,0.0004470714099718066
2014_1397_1400,0.3056824457207466
2014_1397_1409,0.1543404060700147
2014_1397_1411,0.0037998812930965975
2014_1397_1417,0.9878306758909684
2014_1397_1418,0.029396584773196024
2014_1397_1433,0.9797057360836697
2014_1397_1437,0.9990435547957874
2014_1397_1438,0.999060549691887
2014_1397_1444,0.23419880829343617
2014_1397_1451,0.009750597129971674
2014_1397_1454,0.004200260779987664
2014_1397_1455,0.9999972809823775
2014_1397_1458,0.9869374648801217
2014_1397_1459,0.005219567164196793
2014_1397_1462,0.11344996211782926
2014_1400_1409,0.29305890488737024
2014_1400_1411,0.008589435419586
2014_1400_1417,0.9946055497545211
2014_1400_1418,0.0643649146540001
2014_1400_1433,0.9909625221233068
2014_1400_1437,0.9995786868415778
2014_1400_1438,0.9995861770150274
2014_1400_1444,0.40990221396561966
2014_1400_1451,0.021876012808649908
2014_1400_1454,0.009489665272760324
2014_1400_1455,0.9999988029148384
2014_1400_1458,0.9942066885035025
2014_1400_1459,0.011777406653148288
2014_1400_1462,0.22520400329216164
2014_1409_1411,0.020471813176515394
2014_1409_1417,0.997756672609976
2014_1409_1418,0.1423285283436975
2014_1409_1433,0.9962336305361645
2014_1409_1437,0.9998253036368577
2014_1409_1438,0.9998284101696815
2014_1409_1444,0.6262597208152854
2014_1409_1451,0.051189628570021316
2014_1409_1454,0.022589020091864427
2014_1409_1455,0.9999995037539575
2014_1409_1458,0.9975902383135494
2014_1409_1459,0.0279456199842653
2014_1409_1462,0.4121657613202841
2014_1411_1417,0.9999530119964224
2014_1411_1418,0.8881457180382084
2014_1411_1433,0.9999209927782847
2014_1411_1437,0.9999963482794423
2014_1411_1438,0.9999964132269648
2014_1411_1444,0.9876811106089897
2014_1411_1451,0.7207832290845906
2014_1411_1454,0.5251235117393535
2014_1411_1455,0.9999999896286175
2014_1411_1458,0.9999495176734521
2014_1411_1459,0.5790490196197279
2014_1411_1462,0.9710554774151008
2014_1417_1418,0.0003729726547426438
2014_1417_1433,0.3729273016376473
2014_1417_1437,0.9278911198705025
2014_1417_1438,0.9290826628624411
2014_1417_1444,0.0037533533737547915
2014_1417_1451,0.00012128801398618651
2014_1417_1454,5.195957852804274e-05
2014_1417_1455,0.9997793350175652
2014_1417_1458,0.48207406185763224
2014_1417_1459,6.463431106021248e-05
2014_1417_1462,0.0015739862331881121
2014_1418_1433,0.9993730103918994
2014_1418_1437,0.9999710053311924
2014_1418_1438,0.9999715210018189
2014_1418_1444,0.9098895596354601
2014_1418_1451,0.24534619052289183
2014_1418_1454,0.12224287047097698
2014_1418_1455,0.9999999176491207
2014_1418_1458,0.9995993004520757
2014_1418_1459,0.14766063437189528
2014_1418_1462,0.8086193232294527
2014_1433_1437,0.9558250139863252
2014_1433_1438,0.9565765724514593
2014_1433_1444,0.006295115608241129
2014_1433_1451,0.00020392745192113212
2014_1433_1454,8.736630033822329e-05
2014_1433_1455,0.999868756271927
2014_1433_1458,0.6101503998052114
2014_1433_1459,0.00010867701429864186
2014_1433_1462,0.002643802663675857
2014_1437_1438,0.5044862698511373
2014_1437_1444,0.0002926962573301191
2014_1437_1451,9.42666754467995e-06
2014_1437_1454,4.038110085335932e-06
2014_1437_1455,0.9971679178977064
2014_1437_1458,0.0674540551543708
2014_1437_1459,5.023203073538988e-06
2014_1437_1462,0.00012249646636695275
2014_1438_1444,0.0002874919982950893
2014_1438_1451,9.259010896472173e-06
2014_1438_1454,3.966290475480995e-06
2014_1438_1455,0.9971167836178344
2014_1438_1458,0.06633393077579684
2014_1438_1459,4.933863226860101e-06
2014_1438_1462,0.0001203180649338264
2014_1444_1451,0.031192867314342728
2014_1444_1454,0.013604626405477474
2014_1444_1455,0.9999991684631586
2014_1444_1458,0.9959686347233344
2014_1444_1459,0.016867497596182626
2014_1444_1462,0.2949997845731037
2014_1451_1454,0.29990059211765263
2014_1451_1455,0.9999999732268281
2014_1451_1458,0.9998696929615801
2014_1451_1459,0.3476286188231314
2014_1451_1462,0.9285517426105582
2014_1454_1455,0.9999999885312137
2014_1454_1458,0.9999441763989505
2014_1454_1459,0.5543573141409776
2014_1454_1462,0.9680905630237651
2014_1455_1458,0.00020539324049899014
2014_1455_1459,1.4266598618176173e-08
2014_1455_1462,3.4794783952755296e-07
2014_1458_1459,6.94408331204411e-05
2014_1458_1462,0.0016908457154164859
2014_1459_1462,0.9606128500976596
2015_1107_1112,0.9999769071333474
2015_1107_1116,0.8168857023263678
2015_1107_1124,0.690046571508569
2015_1107_1125,0.019466205263046776
2015_1107_1129,0.6641923766632647
2015_1107_1138,0.30528575344333275
2015_1107_1139,0.3850838884541322
2015_1107_1140,0.485890499567997
